mal_id,title,large_image_url,episodes,score,year,genre1,genre2,genre3
"36086","Toyoichi","https://cdn.myanimelist.net/images/anime/10/87208l.jpg","1","5.34","","","",""
"36087","Nerenai!!!","https://cdn.myanimelist.net/images/anime/8/87213l.jpg","1","5.52","","","",""
"36088","Kaijuu","https://cdn.myanimelist.net/images/anime/11/87214l.jpg","1","5.43","","","",""
"36089","9","https://cdn.myanimelist.net/images/anime/7/87215l.jpg","1","4.79","","","",""
"36090","Humanoid Girl","https://cdn.myanimelist.net/images/anime/8/87216l.jpg","1","5.42","","","",""
"36091","Ghana","https://cdn.myanimelist.net/images/anime/12/87217l.jpg","1","5.39","","","",""
"36092","Alluptoyou","https://cdn.myanimelist.net/images/anime/13/87218l.jpg","1","4.96","","","",""
"36093","Car Radio","https://cdn.myanimelist.net/images/anime/7/87219l.jpg","1","5.38","","","",""
"36513","Rokuhou-dou Yotsuiro Biyori","https://cdn.myanimelist.net/images/anime/1015/90727l.jpg","12","7.64","","Gourmet","Slice of Life",""
"36516","Beatless","https://cdn.myanimelist.net/images/anime/1986/90184l.jpg","20","6.22","","Action","Drama","Romance"
"36522","Ling Qi 2","https://cdn.myanimelist.net/images/anime/1328/90485l.jpg","12","7.49","","Action","Boys Love","Comedy"
"36525","Dorei-ku The Animation","https://cdn.myanimelist.net/images/anime/1801/90264l.jpg","12","5.93","","Drama","Suspense",""
"36530","Porong Porong Pororo 6","https://cdn.myanimelist.net/images/anime/10/88262l.jpg","26","5.8","","","",""
"36531","Shinkansen Henkei Robo Shinkalion The Animation","https://cdn.myanimelist.net/images/anime/1679/126371l.jpg","76","6.82","","Action","Sci-Fi",""
"36536","Starmyu 3rd Season","https://cdn.myanimelist.net/images/anime/1663/99834l.jpg","12","6.94","","Slice of Life","",""
"36548","Kokkoku","https://cdn.myanimelist.net/images/anime/8/89987l.jpg","12","6.98","","Drama","Mystery","Supernatural"
"36551","Lalala Lala-chan: Patapata Daisensou","https://cdn.myanimelist.net/images/anime/1828/91150l.jpg","12","","","Adventure","Fantasy",""
"36968","Panda no Blues","https://cdn.myanimelist.net/images/anime/3/89568l.jpg","1","","","","",""
"36970","Hetchara Heiki no Heihachirou","https://cdn.myanimelist.net/images/anime/6/89573l.jpg","1","","","","",""
"36976","Cutie Honey Universe","https://cdn.myanimelist.net/images/anime/1879/91014l.jpg","12","5.44","","Action","Comedy","Romance"
"36978","Annyeong Totobi","https://cdn.myanimelist.net/images/anime/8/89594l.jpg","104","","","","",""
"36981","Neko no Dayan (2017)","https://cdn.myanimelist.net/images/anime/10/89599l.jpg","30","","","","",""
"36982","Micchiri Neko","https://cdn.myanimelist.net/images/anime/7/89947l.jpg","39","6.82","","Comedy","",""
"36983","Oshiri Tantei: Puputto Fumutto Kaiketsu Dance","https://cdn.myanimelist.net/images/anime/9/89614l.jpg","1","4.94","","Comedy","",""
"36993","Chao Zhi Neng Zu Qiu","https://cdn.myanimelist.net/images/anime/1021/91274l.jpg","52","6.61","","Comedy","Sports",""
"36999","Zoku Owarimonogatari","https://cdn.myanimelist.net/images/anime/1022/96168l.jpg","6","8.43","","Comedy","Mystery","Supernatural"
"37002","Uchi no Oochopus","https://cdn.myanimelist.net/images/anime/11/89674l.jpg","38","","","","",""
"37007","Hinomaruzumou","https://cdn.myanimelist.net/images/anime/1974/95289l.jpg","24","7.53","","Sports","",""
"37008","Tsukipro The Animation 2","https://cdn.myanimelist.net/images/anime/1651/116291l.jpg","13","6.4","","","",""
"37009","Watashi wa Buranko","https://cdn.myanimelist.net/images/anime/10/89730l.jpg","1","","","","",""
"37010","Boku to Sakana no Monogatari","https://cdn.myanimelist.net/images/anime/2/89733l.jpg","1","5.62","","","",""
"37011","Negaigoto no Mochigusare","https://cdn.myanimelist.net/images/anime/4/89734l.jpg","1","5.89","","","",""
"37431","Donten ni Warau x Mameshiba","https://cdn.myanimelist.net/images/anime/1946/90905l.jpg","1","5.04","","Comedy","",""
"37433","Wakaokami wa Shougakusei!","https://cdn.myanimelist.net/images/anime/1825/94402l.jpg","24","6.64","","Comedy","Slice of Life","Supernatural"
"37435","Carole & Tuesday","https://cdn.myanimelist.net/images/anime/1611/96157l.jpg","24","7.84","","Drama","Sci-Fi",""
"37436","Revisions","https://cdn.myanimelist.net/images/anime/1215/111381l.jpg","12","6.02","","Action","Sci-Fi",""
"37438","Ingress the Animation","https://cdn.myanimelist.net/images/anime/1944/93421l.jpg","11","6.27","","Action","Mystery","Sci-Fi"
"37446","Hyakuren no Haou to Seiyaku no Valkyria","https://cdn.myanimelist.net/images/anime/1585/95225l.jpg","12","5.68","","Action","Adventure","Fantasy"
"37447","Karakuri Circus","https://cdn.myanimelist.net/images/anime/1518/110450l.jpg","36","7.16","","Action","Adventure","Drama"
"37448","Ladyspo","https://cdn.myanimelist.net/images/anime/1345/94706l.jpg","12","3.01","","Comedy","Sci-Fi","Sports"
"37450","Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai","https://cdn.myanimelist.net/images/anime/1301/93586l.jpg","13","8.23","","Drama","Romance","Supernatural"
"37451","Boogiepop wa Warawanai (2019)","https://cdn.myanimelist.net/images/anime/1135/95454l.jpg","18","7.06","","Avant Garde","Drama","Horror"
"37455","Amefuri Kuma no Ko","https://cdn.myanimelist.net/images/anime/1627/90978l.jpg","1","","","","",""
"37458","Kyoto Teramachi Sanjou no Holmes","https://cdn.myanimelist.net/images/anime/1304/92930l.jpg","12","6.74","","Drama","Mystery",""
"37461","Kerakera","https://cdn.myanimelist.net/images/anime/1166/91003l.jpg","1","5.48","","","",""
"37462","Umeboshi Jinsei","https://cdn.myanimelist.net/images/anime/1896/91004l.jpg","1","","","","",""
"37463","Rifujin-jin","https://cdn.myanimelist.net/images/anime/1897/91005l.jpg","1","","","","",""
"37464","Wasurenai yo","https://cdn.myanimelist.net/images/anime/1406/91012l.jpg","1","5.84","","","",""
"37465","Echo: Kodama Suru Uta","https://cdn.myanimelist.net/images/anime/1002/91007l.jpg","1","5.57","","","",""
"37920","Ueno-san wa Bukiyou","https://cdn.myanimelist.net/images/anime/1874/111374l.jpg","12","6.55","","Comedy","Romance",""
"37924","Ani ni Tsukeru Kusuri wa Nai! 2","https://cdn.myanimelist.net/images/anime/1797/129201l.jpg","24","7.72","","Comedy","",""
"37926","Nakanohito Genome [Jikkyouchuu]","https://cdn.myanimelist.net/images/anime/1725/102251l.jpg","12","6.86","","Adventure","Drama","Mystery"
"37940","Yatogame-chan Kansatsu Nikki","https://cdn.myanimelist.net/images/anime/1594/108633l.jpg","12","6.26","","Comedy","",""
"37941","Naengjang-go Nala Cocomong","https://cdn.myanimelist.net/images/anime/1959/93095l.jpg","26","","","","",""
"37942","Hello Cocomong","https://cdn.myanimelist.net/images/anime/1687/93096l.jpg","13","","","","",""
"37943","Cocomong 2","https://cdn.myanimelist.net/images/anime/1489/93097l.jpg","26","","","","",""
"37944","Hello Cocomong 2","https://cdn.myanimelist.net/images/anime/1830/93098l.jpg","13","","","","",""
"37945","Cocomong 3","https://cdn.myanimelist.net/images/anime/1137/93099l.jpg","26","","","","",""
"38327","Hato no Uta","https://cdn.myanimelist.net/images/anime/1474/93786l.jpg","1","5.36","","","",""
"38328","Azur Lane","https://cdn.myanimelist.net/images/anime/1106/111620l.jpg","12","6.29","","Action","Sci-Fi",""
"38331","Stand My Heroes: Piece of Truth","https://cdn.myanimelist.net/images/anime/1042/101018l.jpg","12","5.79","","Mystery","Romance",""
"38337","Gochuumon wa Usagi desu ka? Bloom","https://cdn.myanimelist.net/images/anime/1900/109179l.jpg","12","7.92","","Slice of Life","",""
"38352","Sandwhichman Touhoku Ai Bottle","https://cdn.myanimelist.net/images/anime/1280/93917l.jpg","6","","","Comedy","",""
"38362","I'll Take You Anywhere","https://cdn.myanimelist.net/images/anime/1038/94635l.jpg","1","5.45","","","",""
"38363","Ohayou Hakushon Daimaou","https://cdn.myanimelist.net/images/anime/1849/94636l.jpg","237","5.79","","Comedy","",""
"38365","Aigan Kaijuu","https://cdn.myanimelist.net/images/anime/1557/95194l.jpg","50","","","Action","Comedy","Fantasy"
"38818","Please! Marry Me!!","https://cdn.myanimelist.net/images/anime/1498/97320l.jpg","1","5.54","","Action","",""
"38819","Bad! Bad! Bad!","https://cdn.myanimelist.net/images/anime/1226/97330l.jpg","1","5.42","","Action","",""
"38821","Wedding Park","https://cdn.myanimelist.net/images/anime/1281/97347l.jpg","2","","","Romance","",""
"38830","Hachi-nan tte, Sore wa Nai deshou!","https://cdn.myanimelist.net/images/anime/1834/110718l.jpg","12","6.27","","Action","Fantasy",""
"38835","Umayon","https://cdn.myanimelist.net/images/anime/1032/111641l.jpg","12","6.38","","Comedy","",""
"38843","Shironeko Project: Zero Chronicle","https://cdn.myanimelist.net/images/anime/1072/111360l.jpg","12","5.39","","Action","Adventure","Fantasy"
"38849","Kaibutsu ga, Umareta Hi.","https://cdn.myanimelist.net/images/anime/1773/97553l.jpg","1","5.58","","Supernatural","",""
"38851","Virtual-san wa Miteiru","https://cdn.myanimelist.net/images/anime/1429/98554l.jpg","12","5.28","","Comedy","",""
"38852","Kawaiku Naritai","https://cdn.myanimelist.net/images/anime/1032/97945l.jpg","1","6.84","","","",""
"38853","Ex-Arm","https://cdn.myanimelist.net/images/anime/1847/113935l.jpg","12","2.88","","Action","Sci-Fi",""
"38855","Yuu Kiri","https://cdn.myanimelist.net/images/anime/1690/97638l.jpg","1","5.55","","","",""
"38856","Muddy Water","https://cdn.myanimelist.net/images/anime/1697/97639l.jpg","1","5.76","","","",""
"38857","Neko no Nyagh: Nya Misérables","https://cdn.myanimelist.net/images/anime/1451/114575l.jpg","25","6.1","","","",""
"39199","Katsute Kami Datta Kemono-tachi e","https://cdn.myanimelist.net/images/anime/1109/101230l.jpg","12","6.41","","Action","Drama","Fantasy"
"39200","Inu Gyorai","https://cdn.myanimelist.net/images/anime/1516/98862l.jpg","1","5.94","","","",""
"39201","Kurage Nasu","https://cdn.myanimelist.net/images/anime/1842/98863l.jpg","1","5.7","","","",""
"39202","Kazami Tori","https://cdn.myanimelist.net/images/anime/1889/98864l.jpg","1","5.58","","","",""
"39203","Idobata Gossip","https://cdn.myanimelist.net/images/anime/1325/98865l.jpg","1","5.85","","","",""
"39204","Demon Dance Tokyo","https://cdn.myanimelist.net/images/anime/1647/98866l.jpg","1","6.77","","","",""
"39209","Just a Seeker's Song","https://cdn.myanimelist.net/images/anime/1719/98878l.jpg","1","5.27","","Avant Garde","",""
"39211","Fire Me Up","https://cdn.myanimelist.net/images/anime/1758/98901l.jpg","1","5.62","","","",""
"39212","Daruma-san ga Koronda","https://cdn.myanimelist.net/images/anime/1067/98910l.jpg","1","5.23","","Slice of Life","",""
"39213","Dekkai Totto March","https://cdn.myanimelist.net/images/anime/1665/98907l.jpg","1","5.24","","Adventure","",""
"39214","Asa wo Kitan","https://cdn.myanimelist.net/images/anime/1641/98908l.jpg","1","5.18","","Slice of Life","",""
"39215","Sound of Love feat. Eden Kai","https://cdn.myanimelist.net/images/anime/1027/98920l.jpg","1","5.81","","","",""
"39216","Casablanca","https://cdn.myanimelist.net/images/anime/1540/98921l.jpg","1","5.7","","","",""
"39219","Sun","https://cdn.myanimelist.net/images/anime/1749/98935l.jpg","1","5.68","","","",""
"39221","Bem","https://cdn.myanimelist.net/images/anime/1127/99941l.jpg","12","6.07","","Action","Supernatural",""
"39222","Move to the Future","https://cdn.myanimelist.net/images/anime/1384/98942l.jpg","9","6.04","","Sci-Fi","",""
"39224","It's Show Time!","https://cdn.myanimelist.net/images/anime/1494/98947l.jpg","1","5.55","","","",""
"39225","Watashi no Kamifuusen","https://cdn.myanimelist.net/images/anime/1099/147481l.jpg","1","","","","",""
"39658","Supermarket Flowers","https://cdn.myanimelist.net/images/anime/1379/100391l.jpg","1","5.85","","","",""
"39659","Chikin Ramen x Gudetama","https://cdn.myanimelist.net/images/anime/1309/100393l.jpg","3","5.18","","Comedy","",""
"39663","Hi no Tori ""Dougo Onsen-hen""","https://cdn.myanimelist.net/images/anime/1016/134711l.jpg","4","5.82","","Supernatural","",""
"39664","Gifu no Tatekayoko","https://cdn.myanimelist.net/images/anime/1784/100410l.jpg","26","","","Comedy","",""
"39668","Watanuki-san Chi no","https://cdn.myanimelist.net/images/anime/1287/100414l.jpg","12","5.83","","Slice of Life","",""
"39679","Ju Bing Chang Cheng Zhuan","https://cdn.myanimelist.net/images/anime/1478/100438l.jpg","40","","","Action","Adventure","Fantasy"
"39681","D4DJ First Mix","https://cdn.myanimelist.net/images/anime/1765/109713l.jpg","13","7.61","","","",""
"39682","Daisuki tte Imi da yo","https://cdn.myanimelist.net/images/anime/1232/100441l.jpg","1","5.36","","","",""
"39684","Sayonara Freeway","https://cdn.myanimelist.net/images/anime/1346/100933l.jpg","1","5.69","","","",""
"39685","Mabeob Chunjamun","https://cdn.myanimelist.net/images/anime/1701/100458l.jpg","26","","","Adventure","",""
"39686","Mabeob Chunjamun Season 2","https://cdn.myanimelist.net/images/anime/1664/100459l.jpg","26","","","Adventure","",""
"39690","Mousou Teikoku Chikuonki","https://cdn.myanimelist.net/images/anime/1237/100480l.jpg","1","5.73","","Avant Garde","Fantasy",""
"39691","Robot Trains","https://cdn.myanimelist.net/images/anime/1561/142644l.jpg","32","","","","",""
"39694","Pocari Sweat x Fuji Rock Festival ’17","https://cdn.myanimelist.net/images/anime/1540/100486l.jpg","1","5.38","","","",""
"39697","Mameshiba x Tunes!","https://cdn.myanimelist.net/images/anime/1423/100491l.jpg","1","4.74","","Comedy","",""
"39699","King of Prism: Shiny Seven Stars","https://cdn.myanimelist.net/images/anime/1649/100502l.jpg","12","6.4","","Sports","",""
"40222","Agitation!","https://cdn.myanimelist.net/images/anime/1284/102877l.jpg","1","5.58","","","",""
"40228","Bananya: Fushigi na Nakama-tachi","https://cdn.myanimelist.net/images/anime/1449/102481l.jpg","13","6.62","","Slice of Life","",""
"40230","Housekishou Richard-shi no Nazo Kantei","https://cdn.myanimelist.net/images/anime/1134/109558l.jpg","12","7.2","","Drama","Mystery",""
"40245","Mitaiken Horizon","https://cdn.myanimelist.net/images/anime/1345/102565l.jpg","1","7.16","","","",""
"40249","Balala Xiao Mo Xian: Mofa Hai Ying Bao","https://cdn.myanimelist.net/images/anime/1463/102588l.jpg","26","","","Comedy","Fantasy",""
"40252","Yumekui Shoujo","https://cdn.myanimelist.net/images/anime/1888/102602l.jpg","1","5.82","","Fantasy","",""
"40255","Urban Caravan","https://cdn.myanimelist.net/images/anime/1843/102611l.jpg","1","5.98","","","",""
"40266","Aikatsu on Parade!","https://cdn.myanimelist.net/images/anime/1712/102652l.jpg","25","7.04","","Slice of Life","",""
"40272","A3! Season Autumn & Winter","https://cdn.myanimelist.net/images/anime/1049/108197l.jpg","12","7.24","","Drama","",""
"40273","Fuwa no Go Renkan","https://cdn.myanimelist.net/images/anime/1763/102677l.jpg","54","","","","",""
"40709","Iiwake Love Song","https://cdn.myanimelist.net/images/anime/1374/104348l.jpg","1","5.64","","","",""
"40710","Distorted Princess","https://cdn.myanimelist.net/images/anime/1543/104350l.jpg","1","5.64","","","",""
"40711","Gantz x Senran Kagura New Link","https://cdn.myanimelist.net/images/anime/1628/104353l.jpg","1","5.36","","","",""
"40713","Memories (Music)","https://cdn.myanimelist.net/images/anime/1021/104354l.jpg","1","5.65","","","",""
"40714","Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu","https://cdn.myanimelist.net/images/anime/1276/104362l.jpg","63","6.38","","Comedy","Supernatural",""
"40715","To Dimension","https://cdn.myanimelist.net/images/anime/1591/104357l.jpg","1","5.66","","","",""
"40716","Kakushigoto","https://cdn.myanimelist.net/images/anime/1048/128385l.jpg","12","7.97","","Comedy","",""
"40729","Nomad: Megalo Box 2","https://cdn.myanimelist.net/images/anime/1190/113352l.jpg","13","8.18","","Sci-Fi","Sports",""
"40738","Natsunagu!","https://cdn.myanimelist.net/images/anime/1891/111484l.jpg","12","5.87","","Drama","",""
"40741","Jikan wo Sutete","https://cdn.myanimelist.net/images/anime/1173/104414l.jpg","1","5.47","","","",""
"40742","Hakken","https://cdn.myanimelist.net/images/anime/1034/104418l.jpg","1","5.7","","","",""
"41246","Delusion Girl","https://cdn.myanimelist.net/images/anime/1129/105852l.jpg","1","","","Drama","",""
"41247","Keppekishou","https://cdn.myanimelist.net/images/anime/1536/105853l.jpg","1","","","","",""
"41248","Irony","https://cdn.myanimelist.net/images/anime/1848/105854l.jpg","1","6.23","","","",""
"41249","Crier","https://cdn.myanimelist.net/images/anime/1880/105855l.jpg","1","6.14","","","",""
"41251","Soshite Kimi wa Tsuki ni Natta","https://cdn.myanimelist.net/images/anime/1925/105857l.jpg","1","6.16","","","",""
"41252","Streaming Heart","https://cdn.myanimelist.net/images/anime/1737/128915l.jpg","1","6.36","","","",""
"41253","Drop Pop Candy","https://cdn.myanimelist.net/images/anime/1599/105859l.jpg","2","6.64","","","",""
"41255","Wozwald","https://cdn.myanimelist.net/images/anime/1856/111652l.jpg","1","6.32","","","",""
"41263","Sekai no Mannaka wo Aruku","https://cdn.myanimelist.net/images/anime/1317/105875l.jpg","1","6.15","","","",""
"41265","Mars Red","https://cdn.myanimelist.net/images/anime/1212/113448l.jpg","13","6.58","","Action","Supernatural",""
"41266","Bessatsu Olympia Kyklos","https://cdn.myanimelist.net/images/anime/1783/113441l.jpg","24","6.97","","Comedy","Sports",""
"41276","Onigiri ni Naritai Cogimyun","https://cdn.myanimelist.net/images/anime/1755/105960l.jpg","10","5.99","","Fantasy","",""
"41277","Rainbow Ruby","https://cdn.myanimelist.net/images/anime/1050/105963l.jpg","26","","","Fantasy","",""
"41278","Nagseo feat. Yerin Baek","https://cdn.myanimelist.net/images/anime/1243/105964l.jpg","1","5.69","","Romance","",""
"41279","I'm Just Me","https://cdn.myanimelist.net/images/anime/1405/105965l.jpg","1","5.76","","Avant Garde","",""
"41283","Cardfight!! Vanguard Gaiden: If","https://cdn.myanimelist.net/images/anime/1059/111639l.jpg","25","6.47","","Action","Adventure","Comedy"
"41945","Kizuna (Music)","https://cdn.myanimelist.net/images/anime/1769/107474l.jpg","1","6.56","","Drama","Supernatural",""
"41946","Shuumatsu no Harem","https://cdn.myanimelist.net/images/anime/1491/117296l.jpg","11","5.9","","Sci-Fi","Erotica",""
"41951","Mukashi Keibanashi 2nd Season","https://cdn.myanimelist.net/images/anime/1357/107487l.jpg","4","","","Comedy","Fantasy","Sports"
"41976","Chanbara Johnny","https://cdn.myanimelist.net/images/anime/1202/131524l.jpg","1","5.96","","","",""
"41987","Nevereverland","https://cdn.myanimelist.net/images/anime/1245/130480l.jpg","1","6.69","","","",""
"42000","Uta no Sumu Ie: Maison Hatsune","https://cdn.myanimelist.net/images/anime/1617/131377l.jpg","1","","","","",""
"42003","Vocaloid Culture","https://cdn.myanimelist.net/images/anime/1894/118793l.jpg","1","6.21","","","",""
"42005","Stand Up! Blaze Up!","https://cdn.myanimelist.net/images/anime/1019/107569l.jpg","1","","","","",""
"42009","Kin no Makiba (Music)","https://cdn.myanimelist.net/images/anime/1879/107578l.jpg","1","","","Fantasy","",""
"42012","Kaze wa Fuiteru ka?","https://cdn.myanimelist.net/images/anime/1416/107585l.jpg","1","5.94","","","",""
"42015","Kuku★Nenbutsu","https://cdn.myanimelist.net/images/anime/1399/107589l.jpg","1","5.33","","Avant Garde","",""
"42033","Jingju Mao","https://cdn.myanimelist.net/images/anime/1408/107616l.jpg","60","","","Action","Adventure","Comedy"
"42042","Ojisan to Sakana","https://cdn.myanimelist.net/images/anime/1782/107640l.jpg","1","5.02","","Comedy","",""
"42690","Shiawase Kyou Ryuu Ondo","https://cdn.myanimelist.net/images/anime/1961/108888l.jpg","1","","","","",""
"42697","Teinenpi Shoujo Heidi CMs","https://cdn.myanimelist.net/images/anime/1831/108905l.jpg","4","4.97","","Comedy","",""
"42698","Nissan Note x The World of Golden Eggs","https://cdn.myanimelist.net/images/anime/1278/108906l.jpg","5","","","Comedy","",""
"42703","Sore wo Ai to Yobu dake","https://cdn.myanimelist.net/images/anime/1808/108918l.jpg","1","6.93","","","",""
"42717","Kaeru no Pickles: Kimochi no Iro","https://cdn.myanimelist.net/images/anime/1850/108933l.jpg","12","5.39","","Slice of Life","",""
"42722","Ofuroya-san e Tsuretette","https://cdn.myanimelist.net/images/anime/1546/108947l.jpg","1","5.41","","","",""
"42725","Sen no Hana Sen no Sora","https://cdn.myanimelist.net/images/anime/1578/108949l.jpg","1","5.83","","Fantasy","",""
"42729","Xpice","https://cdn.myanimelist.net/images/anime/1264/109017l.jpg","1","6.09","","Action","",""
"42731","Kite","https://cdn.myanimelist.net/images/anime/1263/108971l.jpg","1","5.95","","","",""
"42733","My Graduation: Mirai","https://cdn.myanimelist.net/images/anime/1192/108984l.jpg","1","","","","",""
"42736","Pocket no Naka de","https://cdn.myanimelist.net/images/anime/1408/108988l.jpg","1","5.54","","","",""
"42740","Ji Jia Shou Shen: Baolie Feiche","https://cdn.myanimelist.net/images/anime/1722/109001l.jpg","40","5.93","","Action","Adventure",""
"42744","Deaerutte Ii ne","https://cdn.myanimelist.net/images/anime/1005/109000l.jpg","1","","","","",""
"42745","Machikado Mazoku: 2-choume","https://cdn.myanimelist.net/images/anime/1036/121135l.jpg","12","7.85","","Comedy","",""
"42748","Pure Shield","https://cdn.myanimelist.net/images/anime/1042/109004l.jpg","1","5.6","","","",""
"42749","Watage no Osanpo","https://cdn.myanimelist.net/images/anime/1454/109006l.jpg","1","","","","",""
"42754","Hello Again, JoJo","https://cdn.myanimelist.net/images/anime/1897/109015l.jpg","1","5.03","","Fantasy","",""
"43348","Meitounao He Bugaoxing (TV)","https://cdn.myanimelist.net/images/anime/1423/118133l.jpg","26","","","","",""
"43349","Sekikashita Kusanagi","https://cdn.myanimelist.net/images/anime/1170/111193l.jpg","1","7.21","","Comedy","Sci-Fi",""
"43350","Gebäude Bäude","https://cdn.myanimelist.net/images/anime/1631/112290l.jpg","10","6.12","","Comedy","Sci-Fi",""
"43351","Sign (2019)","https://cdn.myanimelist.net/images/anime/1674/109711l.jpg","1","6.16","","Avant Garde","",""
"43352","Sparkle","https://cdn.myanimelist.net/images/anime/1808/109712l.jpg","1","6.19","","","",""
"43356","McDull and McMug","https://cdn.myanimelist.net/images/anime/1874/118135l.jpg","13","","","Comedy","",""
"43761","Nemui Inu","https://cdn.myanimelist.net/images/anime/1484/110073l.jpg","1","","","Comedy","",""
"43763","Cestvs: The Roman Fighter","https://cdn.myanimelist.net/images/anime/1291/114014l.jpg","11","5.95","","Drama","Sports",""
"43767","Night Head 2041","https://cdn.myanimelist.net/images/anime/1819/116662l.jpg","12","6.5","","Drama","Mystery","Sci-Fi"
"43768","Gifts","https://cdn.myanimelist.net/images/anime/1327/110094l.jpg","1","","","","",""
"43771","Vazzrock The Animation","https://cdn.myanimelist.net/images/anime/1488/127334l.jpg","13","5.44","","","",""
"43774","Sherlock Holmes to Watson Hakase","https://cdn.myanimelist.net/images/anime/1744/110124l.jpg","1","5.2","","Mystery","",""
"43775","Penguin Minna Kyoudai 2020","https://cdn.myanimelist.net/images/anime/1169/110125l.jpg","1","5.81","","","",""
"43778","Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season","https://cdn.myanimelist.net/images/anime/1337/118275l.jpg","25","","","Adventure","Comedy",""
"43787","Ohirune no Yurikago","https://cdn.myanimelist.net/images/anime/1360/110144l.jpg","1","","","","",""
"43803","Da Daozei","https://cdn.myanimelist.net/images/anime/1780/118674l.jpg","8","","","","",""
"44162","Mole Zhuang Yuan","https://cdn.myanimelist.net/images/anime/1946/118005l.jpg","52","","","","",""
"44163","Mole Zhuang Yuan 2nd Season","https://cdn.myanimelist.net/images/anime/1609/118007l.jpg","52","","","","",""
"44164","Mole Zhuang Yuan 3rd Season","https://cdn.myanimelist.net/images/anime/1055/118008l.jpg","52","","","","",""
"44166","Xiaohu Huan Xiang","https://cdn.myanimelist.net/images/anime/1228/118016l.jpg","78","","","","",""
"44167","Meng Li Ren","https://cdn.myanimelist.net/images/anime/1775/118017l.jpg","26","","","Drama","",""
"44168","Dongfang Shen Wa","https://cdn.myanimelist.net/images/anime/1872/122987l.jpg","52","","","Adventure","",""
"44169","Dongfang Shen Wa 2nd Season","https://cdn.myanimelist.net/images/anime/1669/122988l.jpg","52","","","Adventure","",""
"44171","Kewang Lantian","https://cdn.myanimelist.net/images/anime/1933/118019l.jpg","52","","","","",""
"44174","Xiao Niu Xiang Qian Chong","https://cdn.myanimelist.net/images/anime/1244/122990l.jpg","52","","","Fantasy","",""
"44175","Shaolin Hai Bao","https://cdn.myanimelist.net/images/anime/1032/123005l.jpg","51","","","","",""
"44176","Mei Hou Wang (2010)","https://cdn.myanimelist.net/images/anime/1093/123006l.jpg","52","","","Adventure","Fantasy",""
"44177","Dajiao Niu Meng Gongchang","https://cdn.myanimelist.net/images/anime/1270/122992l.jpg","156","","","Fantasy","",""
"44178","Sui Tang Heroes","https://cdn.myanimelist.net/images/anime/1593/118011l.jpg","52","","","Fantasy","",""
"44179","Qin Han Ying Xiong Zhuan","https://cdn.myanimelist.net/images/anime/1319/144575l.jpg","52","","","Adventure","",""
"44181","Xiao Jigong","https://cdn.myanimelist.net/images/anime/1831/122269l.jpg","52","","","Adventure","Fantasy",""
"44182","Mianhua Tang He Yunduo Mama","https://cdn.myanimelist.net/images/anime/1421/123007l.jpg","240","","","Comedy","",""
"44639","Hou Wang Chuan","https://cdn.myanimelist.net/images/anime/1228/123057l.jpg","52","","","Adventure","Fantasy",""
"44653","Lizi Gou He Xiangjiao Hu","https://cdn.myanimelist.net/images/anime/1231/123648l.jpg","20","","","Fantasy","",""
"45049","Meishi Da Maoxian","https://cdn.myanimelist.net/images/anime/1203/128293l.jpg","58","","","Adventure","Fantasy",""
"45050","Meishi Da Maoxian: Huore Zhi Lu","https://cdn.myanimelist.net/images/anime/1487/128294l.jpg","55","","","Adventure","Fantasy",""
"45051","Meishi Da Maoxian: Wenming Zhi Lu","https://cdn.myanimelist.net/images/anime/1155/128295l.jpg","52","","","Adventure","Fantasy",""
"45053","Philip","https://cdn.myanimelist.net/images/anime/1112/110979l.jpg","1","6.38","","Action","",""
"45055","Taishou Otome Otogibanashi","https://cdn.myanimelist.net/images/anime/1662/118849l.jpg","12","7.79","","Comedy","Drama","Romance"
"45078","Qise Zhanji","https://cdn.myanimelist.net/images/anime/1281/110817l.jpg","52","","","Adventure","Fantasy",""
"45080","Shuke Beita","https://cdn.myanimelist.net/images/anime/1137/118624l.jpg","52","","","","",""
"45452","Zhengjiu Diqiu, Maiquan Keke Zai Hang Dong","https://cdn.myanimelist.net/images/anime/1088/128830l.jpg","52","","","","",""
"45453","Maiquan Keke Yuangu Da Maoxian","https://cdn.myanimelist.net/images/anime/1206/128831l.jpg","46","","","Adventure","",""
"45454","Maiquan Keke Xunbao Ji","https://cdn.myanimelist.net/images/anime/1267/128832l.jpg","36","","","","",""
"45455","Maiquan Keke Bao Dao Qiyu Ji","https://cdn.myanimelist.net/images/anime/1998/129490l.jpg","52","","","Adventure","",""
"45456","Zhi Qu Haidi Cheng","https://cdn.myanimelist.net/images/anime/1736/129492l.jpg","118","","","Adventure","",""
"45458","Chao Shiqi Xingqiu Lixian Ji","https://cdn.myanimelist.net/images/anime/1103/129494l.jpg","118","","","Adventure","",""
"45459","Shen Quan Yong Chuang Jixie Cheng","https://cdn.myanimelist.net/images/anime/1944/129496l.jpg","118","","","Adventure","",""
"45460","Dongwu Xingxing Da Tanxian","https://cdn.myanimelist.net/images/anime/1906/129497l.jpg","52","","","Adventure","",""
"45461","Xiaoyuan Qiyi Shijian Bu","https://cdn.myanimelist.net/images/anime/1590/129498l.jpg","52","","","","",""
