mal_id,title,large_image_url,episodes,score,year,genre1,genre2,genre3
"61206","Oide yo Mahou Shoujo Mura (Fuhou Senkyo)","https://cdn.myanimelist.net/images/anime/1027/148475l.jpg","13","","2025","Comedy","",""
"61092","Himitsu no AiPri: Ring-hen","https://cdn.myanimelist.net/images/anime/1799/148164l.jpg","","","2025","","",""
"60506","Araiguma Calcal-dan","https://cdn.myanimelist.net/images/anime/1662/147894l.jpg","","","2025","Comedy","",""
"60070","Kaijuu Sekai Seifuku (TV)","https://cdn.myanimelist.net/images/anime/1699/148350l.jpg","","","2025","Slice of Life","",""
"61437","Kekka Alright","https://cdn.myanimelist.net/images/anime/1438/149160l.jpg","1","6.36","","","",""
"60947","Nmeneko","https://cdn.myanimelist.net/images/anime/1332/147885l.jpg","","","2025","Comedy","",""
"61352","Chufang Ji Zhanchang!","https://cdn.myanimelist.net/images/anime/1663/148908l.jpg","1","6.63","","Gourmet","",""
"61300","Sumikko Gurashi: Koko ga Ochitsukun desu","https://cdn.myanimelist.net/images/anime/1294/148771l.jpg","","","2025","Comedy","",""
"58908","Muzik Tiger In the Forest","https://cdn.myanimelist.net/images/anime/1001/148823l.jpg","30","","2025","Slice of Life","",""
"61238","Chikuwa Senki: Ore no Kawaii de Chikyuu Shinryaku","https://cdn.myanimelist.net/images/anime/1447/148523l.jpg","","","2025","Comedy","",""
"60612","Shibuya♡Hachi Part 3","https://cdn.myanimelist.net/images/anime/1804/148377l.jpg","","","2025","Comedy","",""
"58631","Oshiri Tantei 9th Season","https://cdn.myanimelist.net/images/anime/1934/142516l.jpg","","","2025","Comedy","Fantasy","Mystery"
"61430","Twilight (2025)","https://cdn.myanimelist.net/images/anime/1625/149131l.jpg","1","6.46","","Fantasy","",""
"60596","Sai-Kyo-Oh! Zukan: The Ultimate Tournament","https://cdn.myanimelist.net/images/anime/1607/148624l.jpg","","","2025","Action","",""
"61363","YouTuNya 3rd Season","https://cdn.myanimelist.net/images/anime/1017/148987l.jpg","","","2025","Comedy","",""
"60280","Zenryoku Usagi (2023) 2nd Season","https://cdn.myanimelist.net/images/anime/1143/146447l.jpg","","","2025","Comedy","",""
"60689","Rainbow Bubblegem 2: Secret","https://cdn.myanimelist.net/images/anime/1514/147340l.jpg","","","2025","Fantasy","",""
"61279","Go! Go! Vehicle Zoo: Vehicle Star-hen","https://cdn.myanimelist.net/images/anime/1889/148647l.jpg","","","2025","","",""
"61485","Jigu-ui Juin-eun Goyangi-da","https://cdn.myanimelist.net/images/anime/1013/149248l.jpg","13","","2025","Comedy","",""
"61388","Lunatic Wars","https://cdn.myanimelist.net/images/anime/1609/149049l.jpg","1","","","","",""
"61358","Hakumei Kousen","https://cdn.myanimelist.net/images/anime/1174/148966l.jpg","1","","","","",""
"61349","PlayStation x YOASOBI ""Players"" 30-shuunen Tokubetsu CM","https://cdn.myanimelist.net/images/anime/1292/148904l.jpg","1","","","Action","Sci-Fi",""
"61379","Yurukawa Mell-chan","https://cdn.myanimelist.net/images/anime/1277/149017l.jpg","13","","2025","Slice of Life","",""
"61520","NinKoro Dance","https://cdn.myanimelist.net/images/anime/1529/149301l.jpg","1","","","","",""
"61555","Holoearth Anime PV: ""Saa, Anata no Mou Hitotsu no Sekai e""","https://cdn.myanimelist.net/images/anime/1073/149414l.jpg","1","","","Adventure","Fantasy",""
"61537","Binetsuma","https://cdn.myanimelist.net/images/anime/1280/149314l.jpg","1","","","Sci-Fi","",""
"61458","Shinwa","https://cdn.myanimelist.net/images/anime/1991/149208l.jpg","1","","","","",""
"61594","Sanzai Sanka","https://cdn.myanimelist.net/images/anime/1220/149503l.jpg","1","","","","",""
"61666","Kaseijin","https://cdn.myanimelist.net/images/anime/1888/149720l.jpg","1","","","","",""
"61641","Anata to Saigo","https://cdn.myanimelist.net/images/anime/1014/149659l.jpg","1","","","","",""
"61369","Yuuyake ga Umareru Machi","https://cdn.myanimelist.net/images/anime/1321/149009l.jpg","1","","","","",""
"61551","Cupid.","https://cdn.myanimelist.net/images/anime/1031/149395l.jpg","1","","","","",""
"61368","Yamanba Mambo","https://cdn.myanimelist.net/images/anime/1841/149008l.jpg","1","","","Supernatural","",""
"61543","Fatal Fury: City of the Wolves","https://cdn.myanimelist.net/images/anime/1942/149705l.jpg","1","","","Action","",""
"61550","Hito tte Tada no Tsutsu Janai desu ka","https://cdn.myanimelist.net/images/anime/1576/149373l.jpg","1","","","","",""
"61679","Bunka Shutter 70-shuunen Kinen Animation CM","https://cdn.myanimelist.net/images/anime/1835/149741l.jpg","1","","","","",""
"61541","Ouji ni Dekiai saretakunai node Moto no Princess desu ga Dansou Shitsuji ni Narimasu!","https://cdn.myanimelist.net/images/anime/1756/149326l.jpg","1","","","Romance","",""
"61554","AI=UTA","https://cdn.myanimelist.net/images/anime/1536/149412l.jpg","1","","","Sci-Fi","",""
"61727","Kireigoto","https://cdn.myanimelist.net/images/anime/1267/149864l.jpg","1","","","","",""
